Claim_Number,Process,Activity,First_TimeStamp,Active_Minutes
41454908,Settlement,Processing - Settlement,2024-12-14 20:57:00,1.6854755731109774
41454908,Settlement,Processing - Settlement,2024-12-14 21:53:00,7.403743847381839
41454908,Coverage,Documentation - Coverage,2024-12-15 00:59:00,9.684041271673133
41454908,Coverage,Analysis - Coverage,2024-12-15 01:47:00,7.645534633225963
41454908,Coverage,Analysis - Coverage,2024-12-15 02:28:00,5.085684557244925
41454908,Desktop Management,Analysis - Desktop Management,2024-12-15 06:57:00,3.70738876590521
41454908,Coverage,Approval - Coverage,2024-12-15 09:41:00,6.267081697555845
41454908,Coverage,Processing - Coverage,2024-12-15 10:38:00,2.5783186525030577
41454908,Coverage,Analysis - Coverage,2024-12-15 11:08:00,9.303961386406275
41454908,Coverage,Check - Coverage,2024-12-15 11:19:00,5.7534582762647295
41454908,Coverage,Processing - Coverage,2024-12-15 15:05:00,6.083408884482117
41454908,Desktop Management,Processing - Desktop Management,2024-12-15 19:45:00,3.9386639521350792
41454908,Desktop Management,Documentation - Desktop Management,2024-12-15 20:30:00,10.92408151340553
41454908,Desktop Management,Processing - Desktop Management,2024-12-15 20:57:00,1.5518599931677257
41454908,Coverage,Update - Coverage,2024-12-15 23:47:00,2.4994428503416812
41454908,Coverage,Approval - Coverage,2024-12-16 00:42:00,7.617345726741431
41454908,Coverage,Approval - Coverage,2024-12-16 01:02:00,3.493745620459811
41454908,Coverage,Analysis - Coverage,2024-12-16 02:00:00,11.100774938075775
41454908,Schedule Services,Update - Schedule Services,2024-12-16 05:04:00,2.226293473411878
41454908,Schedule Services,Documentation - Schedule Services,2024-12-16 05:36:00,2.4048640016158793
41454908,Schedule Services,Check - Schedule Services,2024-12-16 06:24:00,11.079238151213788
41454908,Desktop Management,Analysis - Desktop Management,2024-12-16 11:08:00,3.2215612627594252
41454908,Desktop Management,Review - Desktop Management,2024-12-16 11:44:00,3.7296390538849717
41454908,Desktop Management,Processing - Desktop Management,2024-12-16 11:54:00,2.1230552296331964
41454908,Desktop Management,Documentation - Desktop Management,2024-12-16 13:28:00,1.7194482474208617
41454908,Desktop Management,Analysis - Desktop Management,2024-12-16 14:18:00,5.4348226816123955
41454908,Desktop Management,Review - Desktop Management,2024-12-16 14:44:00,0.7382616073499119
41454908,Settlement,Assessment - Settlement,2024-12-16 19:10:00,10.671102543255053
41454908,Settlement,Processing - Settlement,2024-12-16 20:02:00,7.6525608552191065
41454908,Settlement,Entry - Settlement,2024-12-16 20:10:00,1.1582262030918635
41454908,Recovery,Assessment - Recovery,2024-12-16 22:18:00,6.021176807937218
41454908,Recovery,Assessment - Recovery,2024-12-16 23:11:00,4.714473969905112
41454908,Schedule Services,Documentation - Schedule Services,2024-12-17 03:45:00,1.1199841925754086
41454908,Schedule Services,Update - Schedule Services,2024-12-17 04:04:00,1.6955438321319822
41454908,Schedule Services,Update - Schedule Services,2024-12-17 04:51:00,2.7295821275750725
41454908,Settlement,Assessment - Settlement,2024-12-17 07:10:00,6.107258844796581
41454908,Settlement,Entry - Settlement,2024-12-17 07:32:00,5.190557167267172
41454908,Settlement,Entry - Settlement,2024-12-17 08:18:00,3.8989446014445037
41454908,Settlement,Processing - Settlement,2024-12-17 08:37:00,7.413945286321887
41454908,Claim related teams chats,Assessment - Claim related teams chats,2024-12-17 13:34:00,7.19280155780068
41454908,Claim related teams chats,Review - Claim related teams chats,2024-12-17 14:22:00,4.9098301584392186
41454908,Claim related teams chats,Review - Claim related teams chats,2024-12-17 15:00:00,7.832082787388474
41465689,Communication,Documentation - Communication,2024-12-02 16:45:00,0.6811872709759625
41465689,Communication,Update - Communication,2024-12-02 17:22:00,4.069917385008472
41465689,Communication,Documentation - Communication,2024-12-02 17:30:00,3.1291381554346427
41465689,Communication,Analysis - Communication,2024-12-02 18:29:00,9.400954436999045
41465689,Communication,Review - Communication,2024-12-02 20:37:00,0.6161615804331191
41465689,Communication,Entry - Communication,2024-12-03 00:39:00,3.4495086781492312
41465689,Communication,Update - Communication,2024-12-03 01:14:00,0.9128809185896223
41465689,Communication,Review - Communication,2024-12-03 06:38:00,2.062812975068522
41465689,Communication,Review - Communication,2024-12-03 07:03:00,6.784799390123954
41465689,Communication,Update - Communication,2024-12-03 07:34:00,3.3314909664580887
41465689,Communication,Assessment - Communication,2024-12-03 07:56:00,2.457129482107963
41465689,Communication,Review - Communication,2024-12-03 11:12:00,2.608307700792891
41465689,Communication,Entry - Communication,2024-12-03 12:08:00,3.175810804584616
41465689,Liability,Documentation - Liability,2024-12-03 13:55:00,7.78597100947232
41465689,Liability,Assessment - Liability,2024-12-03 14:05:00,11.232042581618733
41465689,Liability,Documentation - Liability,2024-12-03 14:10:00,15.6427903151115
41465689,Liability,Assessment - Liability,2024-12-03 16:41:00,7.830048152278488
41465689,Liability,Assessment - Liability,2024-12-03 17:09:00,1.9946531280202564
41465689,Communication,Analysis - Communication,2024-12-03 22:21:00,5.925919673405102
41465689,Communication,Check - Communication,2024-12-03 22:26:00,2.9777374668244696
41465689,Claim Admin,Assessment - Claim Admin,2024-12-04 00:31:00,1.5696452012448887
41465689,Claim Admin,Entry - Claim Admin,2024-12-04 01:24:00,9.290218630952891
41465689,Claim Admin,Analysis - Claim Admin,2024-12-04 02:23:00,0.2959205837187803
41465689,Desktop Management,Analysis - Desktop Management,2024-12-04 04:26:00,11.701810465201861
41465689,Desktop Management,Documentation - Desktop Management,2024-12-04 04:34:00,3.194629674196398
41465689,Desktop Management,Review - Desktop Management,2024-12-04 05:24:00,5.169538156672787
41465689,Desktop Management,Processing - Desktop Management,2024-12-04 05:34:00,5.484556178581311
41465689,Schedule Services,Check - Schedule Services,2024-12-04 10:42:00,11.374584490295103
41465689,Schedule Services,Update - Schedule Services,2024-12-04 11:34:00,5.162214460021356
41465689,Schedule Services,Update - Schedule Services,2024-12-04 12:16:00,4.85872932055436
41465689,Schedule Services,Documentation - Schedule Services,2024-12-04 14:27:00,0.44488600390952704
41465689,Coverage,Approval - Coverage,2024-12-04 16:23:00,3.753290209946091
41465689,Coverage,Processing - Coverage,2024-12-04 16:44:00,0.9135888687831074
41465689,Recovery,Approval - Recovery,2024-12-04 22:06:00,6.786259595713725
41465689,Recovery,Assessment - Recovery,2024-12-04 22:28:00,3.6894736616271415
41465689,Recovery,Assessment - Recovery,2024-12-04 22:37:00,5.800731733357541
41534026,Communication,Update - Communication,2024-12-15 16:42:00,1.0945708938871157
41534026,Communication,Documentation - Communication,2024-12-15 17:31:00,3.365919813389262
41534026,Liability,Documentation - Liability,2024-12-15 18:58:00,5.466076122865983
41534026,Liability,Assessment - Liability,2024-12-15 19:04:00,2.9343919151779434
41534026,Liability,Assessment - Liability,2024-12-15 19:21:00,5.78854348647652
41534026,Liability,Assessment - Liability,2024-12-15 19:35:00,3.100026572465164
41534026,Schedule Services,Check - Schedule Services,2024-12-15 23:56:00,2.129322795707613
41534026,Schedule Services,Documentation - Schedule Services,2024-12-16 00:32:00,1.9091915925555467
41534026,Schedule Services,Update - Schedule Services,2024-12-16 01:13:00,2.745814128016716
41534026,Desktop Management,Review - Desktop Management,2024-12-16 03:13:00,0.21680181838720117
41534026,Desktop Management,Review - Desktop Management,2024-12-16 03:27:00,5.621016523241377
41534026,Desktop Management,Processing - Desktop Management,2024-12-16 03:39:00,9.425059745691273
41534026,Liability,Documentation - Liability,2024-12-16 05:25:00,2.2896349054970706
41534026,Liability,Update - Liability,2024-12-16 05:34:00,0.3356317101912947
41534026,Liability,Analysis - Liability,2024-12-16 05:57:00,21.728457365943235
41534026,Desktop Management,Review - Desktop Management,2024-12-16 11:21:00,1.6305763263249413
41534026,Desktop Management,Review - Desktop Management,2024-12-16 12:01:00,0.7769291075957522
41534026,Communication,Entry - Communication,2024-12-16 13:23:00,2.408213461262471
41534026,Communication,Check - Communication,2024-12-16 14:21:00,6.807695739442369
41534026,Communication,Assessment - Communication,2024-12-16 14:42:00,1.8401095687516922
41534026,Communication,Processing - Communication,2024-12-16 15:06:00,4.374840050336893
41534026,Settlement,Processing - Settlement,2024-12-16 17:25:00,2.7855057282999165
41534026,Settlement,Processing - Settlement,2024-12-16 17:31:00,0.7264783815816587
41534026,Settlement,Entry - Settlement,2024-12-16 18:28:00,2.1045301761529873
41600396,Total Loss,Assessment - Total Loss,2024-12-02 16:18:00,5.958033871563331
41600396,Total Loss,Update - Total Loss,2024-12-02 16:31:00,2.595616033232299
41600396,Total Loss,Analysis - Total Loss,2024-12-02 17:21:00,10.689165061757217
41600396,Total Loss,Documentation - Total Loss,2024-12-02 18:16:00,19.611146380754693
41600396,Desktop Management,Review - Desktop Management,2024-12-02 20:21:00,3.503815813897257
41600396,Desktop Management,Analysis - Desktop Management,2024-12-03 02:07:00,2.5767356374767156
41600396,Claim related teams chats,Assessment - Claim related teams chats,2024-12-03 07:14:00,3.292707213166483
41600396,Total Loss,Assessment - Total Loss,2024-12-03 11:18:00,9.677667242470113
41600396,Total Loss,Documentation - Total Loss,2024-12-03 11:27:00,5.284789346632518
41600396,Total Loss,Update - Total Loss,2024-12-03 11:35:00,0.3290280675943402
41600396,Total Loss,Processing - Total Loss,2024-12-03 12:25:00,4.006285736026423
41600396,Desktop Management,Review - Desktop Management,2024-12-03 15:18:00,0.1872575925776706
41600396,Desktop Management,Documentation - Desktop Management,2024-12-03 15:27:00,7.637461953757361
41600396,Desktop Management,Documentation - Desktop Management,2024-12-03 16:10:00,2.089808696168285
41600396,Recovery,Update - Recovery,2024-12-03 20:38:00,3.2933658302652034
41600396,Recovery,Assessment - Recovery,2024-12-03 21:15:00,8.114250943758078
41600396,Recovery,Approval - Recovery,2024-12-03 21:32:00,0.3378108830246519
41600396,Desktop Management,Review - Desktop Management,2024-12-04 01:25:00,0.9630931278064212
41600396,Desktop Management,Review - Desktop Management,2024-12-04 01:39:00,2.637160079903673
41600396,Desktop Management,Analysis - Desktop Management,2024-12-04 01:45:00,1.4063378932824921
41600396,Desktop Management,Review - Desktop Management,2024-12-04 02:41:00,2.1617041523356613
41600396,Claim Admin,Update - Claim Admin,2024-12-04 06:14:00,31.630158408465093
41600396,Claim Admin,Assessment - Claim Admin,2024-12-04 07:11:00,8.826701642108862
41600396,Settlement,Entry - Settlement,2024-12-04 11:59:00,10.866595115659116
41600396,Settlement,Entry - Settlement,2024-12-04 12:32:00,13.927440641411673
41600396,Settlement,Processing - Settlement,2024-12-04 12:58:00,2.1846722537590497
41600396,Settlement,Entry - Settlement,2024-12-04 13:05:00,1.8625393185677896
41600396,Schedule Services,Documentation - Schedule Services,2024-12-04 17:33:00,1.43327347780942
41600396,Desktop Management,Analysis - Desktop Management,2024-12-04 20:32:00,8.963223960462615
41600396,Desktop Management,Review - Desktop Management,2024-12-04 20:41:00,5.790174162588064
41600396,Communication,Assessment - Communication,2024-12-04 23:01:00,1.4470631155904903
41600396,Communication,Check - Communication,2024-12-04 23:59:00,2.465994276422981
41600396,Communication,Review - Communication,2024-12-05 00:51:00,3.633308092239186
41600396,Schedule Services,Documentation - Schedule Services,2024-12-05 04:42:00,3.8553653447113887
41601596,Desktop Management,Review - Desktop Management,2024-12-08 12:39:00,6.358864692845284
41601596,Desktop Management,Processing - Desktop Management,2024-12-08 13:20:00,1.8455891793020398
41601596,Desktop Management,Review - Desktop Management,2024-12-08 17:47:00,4.10161700084051
41601596,Total Loss,Processing - Total Loss,2024-12-08 20:37:00,5.036451889590314
41601596,Total Loss,Processing - Total Loss,2024-12-08 20:50:00,3.3805269941905673
41601596,Total Loss,Documentation - Total Loss,2024-12-08 21:14:00,8.8774860242254
41601596,Total Loss,Processing - Total Loss,2024-12-08 22:03:00,9.044887965120878
41601596,Total Loss,Update - Total Loss,2024-12-09 02:26:00,9.605658381569807
41601596,Total Loss,Assessment - Total Loss,2024-12-09 04:13:00,8.23351980983083
41601596,Total Loss,Analysis - Total Loss,2024-12-09 05:06:00,3.4479685431799822
41601596,Total Loss,Entry - Total Loss,2024-12-09 05:46:00,2.501791658274289
41601596,Total Loss,Processing - Total Loss,2024-12-09 06:25:00,9.00042788659301
41601596,Total Loss,Documentation - Total Loss,2024-12-09 10:26:00,3.4686982404021927
41601596,Total Loss,Analysis - Total Loss,2024-12-09 10:49:00,1.5142780172591672
41601596,Communication,Review - Communication,2024-12-09 13:10:00,3.6397158397881584
41601596,Communication,Analysis - Communication,2024-12-09 13:39:00,0.8648808104122973
41601596,Communication,Documentation - Communication,2024-12-09 14:22:00,5.982266331875007
41601596,Communication,Review - Communication,2024-12-09 14:27:00,2.1467729238059188
41631107,Liability,Analysis - Liability,2024-12-10 00:22:00,10.780735276509478
41631107,Liability,Update - Liability,2024-12-10 01:05:00,7.023204445828198
41631107,Settlement,Assessment - Settlement,2024-12-10 05:43:00,3.953874574293305
41631107,Settlement,Processing - Settlement,2024-12-10 06:38:00,3.200039404683031
41631107,Settlement,Processing - Settlement,2024-12-10 07:01:00,1.1222063911689097
41631107,Settlement,Assessment - Settlement,2024-12-10 07:37:00,1.9245255524357894
41631107,Desktop Management,Processing - Desktop Management,2024-12-10 12:30:00,7.5352342132061985
41631107,Desktop Management,Processing - Desktop Management,2024-12-10 13:10:00,3.123383087928533
41631107,Settlement,Assessment - Settlement,2024-12-10 17:28:00,10.796786528180702
41631107,Settlement,Processing - Settlement,2024-12-10 17:39:00,0.9003222876388072
41631107,Settlement,Processing - Settlement,2024-12-10 17:44:00,3.6499114558012447
41631107,Settlement,Processing - Settlement,2024-12-10 18:07:00,5.305950071847176
41631107,Settlement,Entry - Settlement,2024-12-10 19:36:00,3.737124597421675
41631107,Settlement,Entry - Settlement,2024-12-10 19:45:00,11.101356189809598
41631107,Liability,Assessment - Liability,2024-12-10 22:30:00,22.91212548698294
41631107,Desktop Management,Processing - Desktop Management,2024-12-11 02:52:00,0.7155559787928004
41631107,Liability,Update - Liability,2024-12-11 05:02:00,0.7960511714125988
41635156,Claim Admin,Check - Claim Admin,2024-12-07 18:59:00,0.3711371871315857
41635156,Claim Admin,Update - Claim Admin,2024-12-07 19:31:00,1.0939106752455567
41635156,Claim Admin,Review - Claim Admin,2024-12-07 20:26:00,5.030185354148565
41635156,Claim Admin,Verification - Claim Admin,2024-12-07 20:55:00,5.227275967196817
41635156,Recovery,Update - Recovery,2024-12-08 02:29:00,7.539081461393381
41635156,Recovery,Approval - Recovery,2024-12-08 03:12:00,2.679188809971551
41635156,Recovery,Approval - Recovery,2024-12-08 04:09:00,6.510646537801905
41635156,Coverage,Review - Coverage,2024-12-08 07:44:00,5.859754142991983
41635156,Coverage,Approval - Coverage,2024-12-08 08:13:00,16.637630680410382
41635156,Recovery,Entry - Recovery,2024-12-08 12:03:00,1.311187342481031
41635156,Liability,Documentation - Liability,2024-12-08 15:18:00,4.1112352138129475
41635156,Liability,Documentation - Liability,2024-12-08 15:32:00,4.703557973902011
41635156,Coverage,Review - Coverage,2024-12-08 17:41:00,33.13042598578968
41635156,Coverage,Update - Coverage,2024-12-08 17:53:00,1.223124127838683
41635156,Coverage,Update - Coverage,2024-12-08 18:27:00,3.80347978750377
41635156,Coverage,Approval - Coverage,2024-12-08 19:20:00,2.224656564013208
41635156,Recovery,Update - Recovery,2024-12-09 01:00:00,3.8316108904572355
41635156,Recovery,Assessment - Recovery,2024-12-09 01:59:00,1.420665052554885
41635156,Coverage,Processing - Coverage,2024-12-09 05:04:00,0.3439158077140648
41635156,Settlement,Assessment - Settlement,2024-12-09 10:17:00,4.349770554301178
41635156,Settlement,Assessment - Settlement,2024-12-09 10:27:00,2.1462687487357712
41635156,Claim related teams chats,Approval - Claim related teams chats,2024-12-09 16:01:00,1.104106544703831
41646711,Schedule Services,Documentation - Schedule Services,2024-12-13 02:32:00,0.47094077708883675
41646711,Schedule Services,Update - Schedule Services,2024-12-13 02:53:00,2.5686743832412504
41646711,Schedule Services,Update - Schedule Services,2024-12-13 03:00:00,6.866290967157413
41646711,Schedule Services,Check - Schedule Services,2024-12-13 03:29:00,2.5424134078646867
41646711,Coverage,Analysis - Coverage,2024-12-13 08:49:00,2.10458365439265
41646711,Coverage,Update - Coverage,2024-12-13 09:29:00,4.623734625084446
41646711,Settlement,Entry - Settlement,2024-12-13 13:17:00,10.386620879213334
41646711,Settlement,Assessment - Settlement,2024-12-13 13:49:00,0.34376258525755843
41646711,Settlement,Assessment - Settlement,2024-12-13 14:33:00,2.5344911917919295
41646711,Settlement,Processing - Settlement,2024-12-13 15:31:00,0.9613061113348609
41646711,Claim Admin,Documentation - Claim Admin,2024-12-13 17:32:00,6.0430282761111505
41646711,Claim Admin,Assessment - Claim Admin,2024-12-13 17:45:00,0.6587072665464986
41646711,Claim Admin,Review - Claim Admin,2024-12-13 17:55:00,5.565255283822663
41646711,Claim Admin,Check - Claim Admin,2024-12-13 18:51:00,1.7856283458942235
41646711,Settlement,Assessment - Settlement,2024-12-13 22:08:00,1.2089524214696237
41646711,Settlement,Assessment - Settlement,2024-12-13 22:30:00,13.871980702837902
41646711,Settlement,Entry - Settlement,2024-12-13 23:23:00,0.19349152782409063
41646711,Settlement,Assessment - Settlement,2024-12-13 23:33:00,2.9792859711804405
41646711,Schedule Services,Check - Schedule Services,2024-12-14 01:20:00,0.2093214168016963
41646711,Schedule Services,Documentation - Schedule Services,2024-12-14 01:32:00,3.4043007893503647
41646711,Total Loss,Processing - Total Loss,2024-12-14 04:28:00,3.576220666090109
41646711,Total Loss,Update - Total Loss,2024-12-14 04:48:00,2.0405514255831387
41646711,Total Loss,Processing - Total Loss,2024-12-14 05:03:00,0.8087498066487695
41646711,Claim related teams chats,Assessment - Claim related teams chats,2024-12-14 07:58:00,2.46113078804164
41646711,Claim Admin,Check - Claim Admin,2024-12-14 12:59:00,5.677718191119772
41646711,Claim Admin,Verification - Claim Admin,2024-12-14 13:23:00,7.725387512208204
41646711,Claim Admin,Check - Claim Admin,2024-12-14 13:36:00,3.883104436208697
41646711,Schedule Services,Update - Schedule Services,2024-12-14 16:49:00,4.555971424176478
41646711,Schedule Services,Update - Schedule Services,2024-12-14 17:34:00,1.2195715608994087
41646711,Schedule Services,Documentation - Schedule Services,2024-12-14 18:31:00,1.7936863319209784
41646711,Schedule Services,Documentation - Schedule Services,2024-12-14 18:57:00,0.983063079575236
41655016,Communication,Entry - Communication,2024-12-08 07:03:00,3.405239847850664
41655016,Communication,Entry - Communication,2024-12-08 07:41:00,9.17454987063706
41655016,Settlement,Assessment - Settlement,2024-12-08 11:06:00,2.013675168923669
41655016,Settlement,Assessment - Settlement,2024-12-08 16:37:00,2.1688193759608954
41655016,Settlement,Entry - Settlement,2024-12-08 17:27:00,7.06367263919639
41655016,Settlement,Processing - Settlement,2024-12-08 22:40:00,7.7854972641856985
41655016,Settlement,Entry - Settlement,2024-12-08 23:29:00,1.4045170670868194
41655016,Schedule Services,Documentation - Schedule Services,2024-12-09 01:18:00,18.135819929314255
41655016,Schedule Services,Check - Schedule Services,2024-12-09 02:12:00,0.5413705289982121
41655016,Schedule Services,Update - Schedule Services,2024-12-09 02:54:00,0.4548113497311529
41655016,Settlement,Assessment - Settlement,2024-12-09 06:21:00,4.6255698175856494
41655016,Settlement,Assessment - Settlement,2024-12-09 07:13:00,6.514011770076272
41655016,Settlement,Assessment - Settlement,2024-12-09 07:28:00,16.306390618103666
41655016,Settlement,Assessment - Settlement,2024-12-09 07:33:00,2.695513764401578
41655016,Claim related teams chats,Check - Claim related teams chats,2024-12-09 11:55:00,0.22808366836565214
41655016,Communication,Documentation - Communication,2024-12-09 15:38:00,4.717789613356849
41655016,Communication,Analysis - Communication,2024-12-09 15:46:00,1.8103113028541262
41655016,Schedule Services,Update - Schedule Services,2024-12-09 19:25:00,2.936513594622944
41655016,Schedule Services,Documentation - Schedule Services,2024-12-09 19:54:00,3.451740160623766
41655016,Schedule Services,Update - Schedule Services,2024-12-09 20:29:00,0.43343806785269656
41655016,Schedule Services,Check - Schedule Services,2024-12-09 21:26:00,3.4274828778183215
41655016,Schedule Services,Update - Schedule Services,2024-12-09 23:12:00,2.878414743019526
41659066,Desktop Management,Processing - Desktop Management,2024-12-04 04:37:00,0.9940125268997047
41659066,Desktop Management,Documentation - Desktop Management,2024-12-04 04:56:00,1.8792558795233625
41659066,Schedule Services,Update - Schedule Services,2024-12-04 06:59:00,0.6276637497063112
41659066,Schedule Services,Update - Schedule Services,2024-12-04 07:21:00,1.6853319620153948
41659066,Communication,Check - Communication,2024-12-04 09:02:00,8.562896376585956
41659066,Desktop Management,Processing - Desktop Management,2024-12-04 11:40:00,2.4766136101778162
41659066,Desktop Management,Review - Desktop Management,2024-12-04 12:40:00,0.562753273299877
41659066,Total Loss,Analysis - Total Loss,2024-12-04 15:50:00,2.1944657461582464
41659066,Total Loss,Entry - Total Loss,2024-12-04 16:37:00,20.018490454528397
41659066,Total Loss,Processing - Total Loss,2024-12-04 17:36:00,5.066987454132282
41659066,Desktop Management,Analysis - Desktop Management,2024-12-04 19:42:00,2.7906496364895648
41659066,Desktop Management,Review - Desktop Management,2024-12-04 20:18:00,1.0108389240709779
41661909,Settlement,Assessment - Settlement,2024-12-07 18:51:00,0.34997762539450644
41661909,Settlement,Entry - Settlement,2024-12-07 19:16:00,9.380811364606515
41661909,Settlement,Processing - Settlement,2024-12-07 19:44:00,2.981659295209507
41661909,Settlement,Entry - Settlement,2024-12-07 23:52:00,2.1957550967752124
41661909,Settlement,Assessment - Settlement,2024-12-08 00:45:00,4.0535394257615565
41661909,Settlement,Assessment - Settlement,2024-12-08 00:52:00,0.5789943309398927
41661909,Settlement,Assessment - Settlement,2024-12-08 01:46:00,7.166201815154283
41661909,Communication,Check - Communication,2024-12-08 06:48:00,4.466576211608102
41661909,Communication,Documentation - Communication,2024-12-08 07:14:00,1.1326005530273133
41661909,Coverage,Processing - Coverage,2024-12-08 12:09:00,1.1427047001080517
41661909,Coverage,Check - Coverage,2024-12-08 12:26:00,1.1182284525958717
41661909,Settlement,Processing - Settlement,2024-12-08 15:48:00,0.39345764110159753
41661909,Desktop Management,Documentation - Desktop Management,2024-12-08 17:15:00,4.531214243490141
41661909,Desktop Management,Documentation - Desktop Management,2024-12-08 17:46:00,9.27379972422134
41661909,Desktop Management,Review - Desktop Management,2024-12-08 18:18:00,0.18826558707916063
41661909,Desktop Management,Processing - Desktop Management,2024-12-08 18:36:00,0.3512305037537511
41661909,Liability,Analysis - Liability,2024-12-08 20:26:00,4.35216708356428
41661909,Liability,Assessment - Liability,2024-12-08 20:45:00,8.660002989082546
41661909,Liability,Assessment - Liability,2024-12-08 21:00:00,2.0781102311442496
41661909,Liability,Analysis - Liability,2024-12-08 21:12:00,2.2509492969092535
41661909,Recovery,Approval - Recovery,2024-12-09 00:56:00,4.6359921804952515
41661909,Recovery,Entry - Recovery,2024-12-09 01:17:00,1.702492714337647
41661909,Recovery,Entry - Recovery,2024-12-09 02:02:00,0.23484388158165903
41661909,Claim related teams chats,Update - Claim related teams chats,2024-12-09 04:19:00,6.744440787386447
41661909,Claim related teams chats,Approval - Claim related teams chats,2024-12-09 05:13:00,5.012819288731211
41661909,Claim related teams chats,Check - Claim related teams chats,2024-12-09 05:32:00,4.44651093699433
41661909,Claim related teams chats,Review - Claim related teams chats,2024-12-09 09:07:00,6.867860683394993
41661909,Claim related teams chats,Review - Claim related teams chats,2024-12-09 09:58:00,5.723203092174411
41661909,Claim related teams chats,Update - Claim related teams chats,2024-12-09 10:06:00,1.2526159964046741
41661909,Communication,Review - Communication,2024-12-09 14:55:00,2.2730360735343793
41661909,Communication,Review - Communication,2024-12-09 15:54:00,0.7740046574753866
41661909,Communication,Check - Communication,2024-12-09 19:12:00,0.795488642223212
41661909,Communication,Check - Communication,2024-12-09 20:04:00,5.738080505933256
41661909,Communication,Update - Communication,2024-12-09 20:35:00,9.880816410573525
41661909,Claim related teams chats,Check - Claim related teams chats,2024-12-09 22:19:00,16.548179480354015
41661909,Claim related teams chats,Assessment - Claim related teams chats,2024-12-09 23:13:00,5.048974860103846
41661909,Claim related teams chats,Review - Claim related teams chats,2024-12-09 23:21:00,1.1173255125667338
41661909,Claim related teams chats,Review - Claim related teams chats,2024-12-09 23:51:00,0.6582923389996878
41661909,Claim Admin,Update - Claim Admin,2024-12-10 02:51:00,8.479250179324124
41661909,Claim Admin,Analysis - Claim Admin,2024-12-10 03:03:00,4.422720857910576
41661909,Claim Admin,Verification - Claim Admin,2024-12-10 03:23:00,4.9154053858799545
41722320,Claim related teams chats,Update - Claim related teams chats,2024-12-05 11:21:00,4.955082303919094
41722320,Settlement,Processing - Settlement,2024-12-05 14:36:00,0.5790944689745217
41722320,Settlement,Entry - Settlement,2024-12-05 15:34:00,2.933585375110875
41722320,Settlement,Assessment - Settlement,2024-12-05 16:32:00,1.3893375970362993
41722320,Settlement,Assessment - Settlement,2024-12-05 17:01:00,1.5666568659386293
41722320,Communication,Processing - Communication,2024-12-05 21:46:00,3.6068556705295274
41722320,Communication,Review - Communication,2024-12-05 21:58:00,8.468707649901399
41722320,Communication,Update - Communication,2024-12-05 22:51:00,6.908612294095147
41722320,Communication,Assessment - Communication,2024-12-05 23:48:00,4.5702001145249875
41722320,Total Loss,Analysis - Total Loss,2024-12-06 04:32:00,3.9763239516030837
41722320,Total Loss,Update - Total Loss,2024-12-06 05:31:00,2.8870190590987654
41722320,Claim related teams chats,Update - Claim related teams chats,2024-12-06 10:14:00,18.1061698773005
41722320,Claim related teams chats,Review - Claim related teams chats,2024-12-06 10:29:00,4.207091355572281
41722320,Claim related teams chats,Check - Claim related teams chats,2024-12-06 11:03:00,1.5649231865792204
41722320,Coverage,Update - Coverage,2024-12-06 14:36:00,1.407413414134272
41722320,Coverage,Processing - Coverage,2024-12-06 15:19:00,4.82541940774219
41737095,Coverage,Analysis - Coverage,2024-12-06 02:22:00,21.051547693411884
41737095,Coverage,Check - Coverage,2024-12-06 03:03:00,7.117167191600204
41737095,Claim Admin,Check - Claim Admin,2024-12-06 07:43:00,2.597740614418322
41737095,Claim Admin,Documentation - Claim Admin,2024-12-06 08:06:00,4.56577511649979
41737095,Coverage,Analysis - Coverage,2024-12-06 12:16:00,5.508986102064621
41737095,Coverage,Documentation - Coverage,2024-12-06 13:15:00,0.5085227772741556
41737095,Coverage,Documentation - Coverage,2024-12-06 16:23:00,4.031764431762053
41737095,Coverage,Review - Coverage,2024-12-06 16:34:00,6.277675616784138
41737095,Coverage,Approval - Coverage,2024-12-06 17:32:00,1.0155371515647236
41737095,Coverage,Update - Coverage,2024-12-06 18:01:00,7.685016529870558
41737095,Coverage,Check - Coverage,2024-12-06 21:30:00,4.482619835734714
41737095,Coverage,Check - Coverage,2024-12-06 22:04:00,15.30592755555257
41737095,Coverage,Review - Coverage,2024-12-06 22:42:00,0.31674205261056254
41737095,Liability,Analysis - Liability,2024-12-07 03:33:00,1.6416430140471903
41737095,Coverage,Analysis - Coverage,2024-12-07 07:04:00,4.7009149758112185
41737095,Coverage,Approval - Coverage,2024-12-07 07:56:00,1.8588628455231762
41737095,Coverage,Processing - Coverage,2024-12-07 08:44:00,6.366238300943794
41737095,Coverage,Review - Coverage,2024-12-07 09:17:00,7.214901324549238
41737095,Coverage,Review - Coverage,2024-12-07 12:41:00,0.6407997301929703
41737095,Coverage,Check - Coverage,2024-12-07 13:40:00,3.706236217725379
41737095,Coverage,Processing - Coverage,2024-12-07 14:38:00,3.6554413749490777
41737095,Coverage,Documentation - Coverage,2024-12-07 15:13:00,2.404472380936284
41737095,Coverage,Update - Coverage,2024-12-07 17:26:00,13.609709168835877
41737095,Communication,Analysis - Communication,2024-12-07 21:12:00,8.886973400640409
41748014,Total Loss,Processing - Total Loss,2024-12-07 13:46:00,9.595567739289894
41748014,Total Loss,Processing - Total Loss,2024-12-07 14:06:00,2.9464339745644117
