Claim_Number,Process,First_TimeStamp,Active_Minutes
45698848,Liability,2024-12-02 07:59:00,1.1528356423145458
45698848,Claim related teams chats,2024-12-02 08:57:00,0.29868503306108907
45698848,Schedule Services,2024-12-02 10:50:00,2.586347083925783
45698848,Claim related teams chats,2024-12-02 12:30:00,8.207597621666283
45698848,Claim related teams chats,2024-12-02 13:49:00,2.1870137687341686
45723601,Settlement,2024-12-05 04:09:00,14.212030361567942
45723601,Liability,2024-12-05 05:13:00,11.919322942049781
45723601,Desktop Management,2024-12-05 06:22:00,4.282849283882749
45723601,Recovery,2024-12-05 07:42:00,2.2880616251350574
45723601,Total Loss,2024-12-05 09:14:00,2.4994366184364565
45723601,Total Loss,2024-12-05 09:56:00,2.7538857174587146
45723601,Recovery,2024-12-05 11:22:00,6.6020389882866874
45723601,Recovery,2024-12-05 11:40:00,3.104107208123303
45723601,Total Loss,2024-12-05 11:53:00,9.815119718486374
45723601,Claim related teams chats,2024-12-05 12:35:00,14.520488141110826
45723601,Claim Admin,2024-12-05 12:46:00,2.1469601924241717
45723601,Total Loss,2024-12-05 13:30:00,4.2128008288290495
45723601,Recovery,2024-12-05 15:20:00,0.5994140443591887
45723601,Liability,2024-12-05 16:00:00,1.2186501648445398
45723601,Liability,2024-12-05 16:58:00,2.7676212190568363
45725570,Total Loss,2024-12-09 04:08:00,8.86386775688192
45725570,Claim Admin,2024-12-09 05:56:00,20.779947980001413
45725570,Recovery,2024-12-09 07:21:00,1.8012348244930585
45725570,Total Loss,2024-12-09 09:12:00,16.338368329798275
45725570,Total Loss,2024-12-09 11:12:00,2.5672366484581093
45725570,Total Loss,2024-12-09 11:30:00,2.534828616049801
45725570,Settlement,2024-12-09 11:53:00,2.180510688152398
45738852,Claim Admin,2024-12-13 18:27:00,2.220026494974858
45738852,Desktop Management,2024-12-13 19:06:00,0.1350337596736223
45738852,Desktop Management,2024-12-13 19:19:00,2.6832206677789117
45738852,Claim Admin,2024-12-13 20:08:00,1.4377923965883423
45738852,Total Loss,2024-12-13 20:37:00,8.64268123052189
45738852,Total Loss,2024-12-13 21:13:00,2.157395345212145
45738852,Claim Admin,2024-12-13 22:18:00,8.887477040994844
45738852,Recovery,2024-12-13 23:22:00,0.10299058835756443
45738852,Communication,2024-12-14 01:00:00,1.9395400680797124
45738852,Claim Admin,2024-12-14 01:58:00,1.4798559947031107
45738852,Settlement,2024-12-14 02:49:00,1.430042329500564
45738852,Communication,2024-12-14 03:37:00,0.4531136007313141
45738852,Coverage,2024-12-14 05:00:00,1.1358851762558428
45743066,Schedule Services,2024-12-07 09:13:00,5.930213278665704
45743066,Claim Admin,2024-12-07 11:09:00,2.9531199956442866
45743066,Claim related teams chats,2024-12-07 12:59:00,1.514481268792658
45743066,Recovery,2024-12-07 13:48:00,8.64911849285598
45743066,Schedule Services,2024-12-07 14:27:00,8.132607819800949
45743066,Total Loss,2024-12-07 15:36:00,6.032244098545607
45743066,Desktop Management,2024-12-07 17:19:00,1.6882680749401604
45743066,Recovery,2024-12-07 18:22:00,4.560804398617321
45743066,Total Loss,2024-12-07 19:25:00,2.3390498778991105
45743066,Schedule Services,2024-12-07 20:51:00,0.5802536730332661
45743066,Recovery,2024-12-07 22:24:00,12.563499217688207
45747372,Settlement,2024-12-13 03:29:00,3.9886549003869414
45747372,Communication,2024-12-13 05:02:00,3.1643360921109083
45747372,Settlement,2024-12-13 06:12:00,14.603664732887367
45747372,Desktop Management,2024-12-13 06:43:00,5.698308894423861
45747372,Desktop Management,2024-12-13 07:47:00,0.43550516538139883
45747372,Desktop Management,2024-12-13 09:10:00,3.2342283626199997
45747372,Claim Admin,2024-12-13 09:16:00,1.4737964519882678
45747372,Settlement,2024-12-13 10:49:00,3.272545678807437
45747372,Total Loss,2024-12-13 12:47:00,3.1391205498475694
45747372,Recovery,2024-12-13 13:51:00,4.463101623455591
45747372,Total Loss,2024-12-13 14:41:00,2.3062684136883758
45747372,Total Loss,2024-12-13 16:31:00,0.9972511118503558
45747372,Claim Admin,2024-12-13 18:04:00,3.603069280558311
45748035,Settlement,2024-12-11 00:04:00,1.5503476230575157
45748035,Coverage,2024-12-11 00:52:00,2.4127190189120107
45748035,Liability,2024-12-11 02:06:00,0.2022189504493549
45748035,Coverage,2024-12-11 02:45:00,3.811615353939552
45748035,Recovery,2024-12-11 04:03:00,3.616571457272172
45748035,Schedule Services,2024-12-11 04:30:00,3.8248395419802073
45748035,Recovery,2024-12-11 06:28:00,18.35430211577786
45748035,Desktop Management,2024-12-11 06:51:00,12.221165635050639
45748035,Recovery,2024-12-11 07:58:00,0.9819724530073847
45748035,Liability,2024-12-11 09:23:00,2.4013162778503774
45748035,Recovery,2024-12-11 10:20:00,2.857857719296263
45748035,Claim related teams chats,2024-12-11 11:09:00,2.3356006682281567
45752810,Communication,2024-12-01 23:51:00,6.811923845927728
45752810,Claim Admin,2024-12-02 01:02:00,16.18397615928
45752810,Total Loss,2024-12-02 02:21:00,5.774524989182575
45752810,Coverage,2024-12-02 03:02:00,4.326382577363799
45752810,Claim Admin,2024-12-02 03:45:00,14.659684104208162
45752810,Claim Admin,2024-12-02 04:38:00,3.025385790276509
45752810,Claim related teams chats,2024-12-02 04:57:00,4.672631026716765
45752810,Claim related teams chats,2024-12-02 06:22:00,3.3345470071054413
45752810,Claim Admin,2024-12-02 07:55:00,13.603850429849283
45752810,Desktop Management,2024-12-02 08:18:00,0.495674535892102
45752810,Claim Admin,2024-12-02 08:20:00,3.5769454671014507
45752810,Total Loss,2024-12-02 08:44:00,5.907000777644524
45752810,Recovery,2024-12-02 09:49:00,7.948839828464314
45806466,Liability,2024-12-07 00:34:00,9.37926739515643
45806466,Coverage,2024-12-07 01:08:00,1.1842095482182886
45806466,Coverage,2024-12-07 02:54:00,8.868500434639376
45806466,Desktop Management,2024-12-07 03:57:00,4.235169443253289
45806466,Desktop Management,2024-12-07 04:15:00,7.281363889985874
45806466,Total Loss,2024-12-07 05:45:00,6.35195782210051
45809701,Desktop Management,2024-12-09 20:18:00,5.508389746806027
45809701,Claim Admin,2024-12-09 20:44:00,2.049689423301485
45809701,Claim Admin,2024-12-09 22:28:00,3.381896903504953
45809701,Claim related teams chats,2024-12-10 00:28:00,4.90322827562803
45809701,Schedule Services,2024-12-10 02:01:00,2.6952199634286638
45809701,Communication,2024-12-10 03:32:00,1.2055564628063198
45809701,Schedule Services,2024-12-10 04:44:00,16.403764315645663
45809701,Communication,2024-12-10 05:33:00,3.681746807414849
45809701,Schedule Services,2024-12-10 06:50:00,6.719798275894869
45809701,Communication,2024-12-10 07:43:00,2.7470461171183564
45809701,Communication,2024-12-10 07:44:00,2.2935463418331956
45809701,Desktop Management,2024-12-10 09:20:00,2.714189907779208
45809701,Desktop Management,2024-12-10 09:56:00,2.7313602377246187
45809701,Coverage,2024-12-10 10:14:00,4.028287692990296
45809701,Desktop Management,2024-12-10 10:32:00,4.020502894468796
45813365,Total Loss,2024-12-04 23:23:00,1.534250679674038
45813365,Claim related teams chats,2024-12-05 00:12:00,11.166770218216532
45813365,Total Loss,2024-12-05 00:45:00,6.4386704601116955
45813365,Recovery,2024-12-05 01:41:00,0.47883776593017924
45813365,Total Loss,2024-12-05 03:25:00,8.705371078723687
45813365,Coverage,2024-12-05 03:57:00,3.496567755226492
45822184,Total Loss,2024-12-14 15:47:00,2.065983484598051
45822184,Liability,2024-12-14 16:37:00,5.897024320124432
45822184,Schedule Services,2024-12-14 18:06:00,0.46092452534772166
45822184,Recovery,2024-12-14 18:56:00,1.0611409522956077
45822184,Schedule Services,2024-12-14 20:07:00,9.78059525509065
45822184,Settlement,2024-12-14 20:33:00,1.3885427165339246
45822184,Settlement,2024-12-14 22:20:00,9.17128706056416
45822184,Recovery,2024-12-14 23:51:00,1.7374956968937365
45822184,Claim related teams chats,2024-12-15 01:28:00,5.248443838751174
45822184,Desktop Management,2024-12-15 01:54:00,6.023311842148193
45822184,Communication,2024-12-15 02:32:00,3.6939124064427475
45822184,Total Loss,2024-12-15 02:56:00,1.9214527509449106
45822184,Schedule Services,2024-12-15 03:12:00,1.2953763008234291
45822184,Coverage,2024-12-15 03:48:00,0.2687630960528036
45822184,Liability,2024-12-15 04:09:00,1.9116430595060465
45853584,Schedule Services,2024-12-03 17:46:00,2.931217998206428
45853584,Recovery,2024-12-03 19:33:00,0.25822270730651903
45853584,Coverage,2024-12-03 21:15:00,1.6026644533912373
45853584,Coverage,2024-12-03 22:35:00,0.2712825761378989
45853584,Coverage,2024-12-04 00:11:00,10.667506119683948
45853584,Recovery,2024-12-04 00:28:00,1.494580914974728
45853584,Schedule Services,2024-12-04 01:46:00,4.174734519277519
45853584,Desktop Management,2024-12-04 02:50:00,0.2987967584027298
45853584,Schedule Services,2024-12-04 04:02:00,5.595773048072541
45853584,Recovery,2024-12-04 04:48:00,2.050621997161652
45853584,Schedule Services,2024-12-04 06:15:00,11.509952473304836
45872354,Liability,2024-12-09 06:21:00,4.745634093337293
45872354,Communication,2024-12-09 06:42:00,2.618793515606484
45872354,Claim Admin,2024-12-09 07:58:00,1.87389911398968
45872354,Total Loss,2024-12-09 08:29:00,10.184814809972025
45872354,Communication,2024-12-09 09:03:00,6.9667585546187425
45872354,Total Loss,2024-12-09 10:05:00,9.851392575475924
45872354,Settlement,2024-12-09 11:41:00,3.515813902054137
45872354,Liability,2024-12-09 13:15:00,0.8016652268461355
45872354,Claim Admin,2024-12-09 14:46:00,6.05728125643896
45872354,Communication,2024-12-09 15:48:00,1.2538237194386792
45888794,Coverage,2024-12-11 02:03:00,10.99851540550276
45888794,Recovery,2024-12-11 02:34:00,5.289620405381139
45888794,Recovery,2024-12-11 04:33:00,1.783708889395092
45888794,Desktop Management,2024-12-11 05:14:00,8.562655938873602
45888794,Coverage,2024-12-11 05:24:00,9.979733695998476
45888794,Communication,2024-12-11 07:04:00,9.470740639905378
45888794,Desktop Management,2024-12-11 07:24:00,12.66199771637116
45888794,Communication,2024-12-11 08:24:00,1.5533728620730771
45888794,Desktop Management,2024-12-11 09:33:00,7.133341104115277
45888794,Liability,2024-12-11 10:31:00,3.1859285392605714
45888794,Recovery,2024-12-11 12:21:00,9.325755435367258
45895544,Settlement,2024-12-09 14:41:00,20.81042688225587
45895544,Claim Admin,2024-12-09 15:25:00,5.611896858173445
45895544,Claim Admin,2024-12-09 17:10:00,5.134788547467604
45895544,Claim related teams chats,2024-12-09 17:53:00,1.007338978533174
45895544,Recovery,2024-12-09 19:10:00,10.782293120440277
45895544,Communication,2024-12-09 20:42:00,2.8886226567511266
45895544,Claim Admin,2024-12-09 22:20:00,0.985078722413422
45895544,Liability,2024-12-09 23:04:00,0.16343834561467813
45895544,Communication,2024-12-10 00:15:00,4.202127208569378
45895544,Settlement,2024-12-10 00:21:00,3.8475255732925158
45895544,Schedule Services,2024-12-10 00:39:00,6.45329922373547
45895544,Claim related teams chats,2024-12-10 00:53:00,11.14811802867714
45895544,Claim Admin,2024-12-10 01:18:00,0.5136840009027475
45895544,Desktop Management,2024-12-10 01:46:00,6.674456468802962
45895544,Schedule Services,2024-12-10 03:18:00,1.137654970776346
45946594,Communication,2024-12-11 07:05:00,10.772260761290974
45946594,Communication,2024-12-11 08:21:00,8.513422813307038
45946594,Settlement,2024-12-11 09:34:00,5.878045558182285
45946594,Communication,2024-12-11 10:29:00,0.6850958690531573
45946594,Total Loss,2024-12-11 11:53:00,1.8067326074221484
45946594,Total Loss,2024-12-11 13:36:00,1.953919148579818
45946594,Communication,2024-12-11 14:17:00,1.5381233464810096
45946594,Settlement,2024-12-11 14:50:00,3.718090288086634
45946594,Coverage,2024-12-11 16:16:00,3.93454791469922
45946594,Coverage,2024-12-11 18:09:00,2.307166189586289
45946594,Settlement,2024-12-11 20:00:00,2.283147243924161
45946594,Settlement,2024-12-11 20:28:00,8.917481254885438
45946594,Total Loss,2024-12-11 21:03:00,7.886430081345391
45946594,Schedule Services,2024-12-11 22:47:00,1.9393716297835186
45967106,Total Loss,2024-12-12 09:50:00,2.3017887633851246
45967106,Claim Admin,2024-12-12 10:31:00,6.0703271233662655
45967106,Desktop Management,2024-12-12 11:23:00,4.206220922831712
45967106,Claim Admin,2024-12-12 12:11:00,2.5425699842621965
45967106,Desktop Management,2024-12-12 14:05:00,2.825788080059808
45967106,Schedule Services,2024-12-12 15:42:00,4.2289477866464535
45967106,Settlement,2024-12-12 17:16:00,0.12940996470037824
45967106,Schedule Services,2024-12-12 18:29:00,0.5088160552454596
45967106,Desktop Management,2024-12-12 18:45:00,10.754013887161443
45967106,Recovery,2024-12-12 20:25:00,0.5053940788187814
45967106,Desktop Management,2024-12-12 21:00:00,6.234562872142879
45967106,Schedule Services,2024-12-12 21:51:00,12.73102904748308
45967106,Recovery,2024-12-12 22:17:00,1.678238139132432
45967106,Claim Admin,2024-12-12 22:55:00,2.4140791141269093
45967106,Total Loss,2024-12-13 00:17:00,4.307324262370907
46019877,Desktop Management,2024-12-11 00:20:00,11.259315104109136
46019877,Desktop Management,2024-12-11 01:46:00,8.603479515097392
46019877,Liability,2024-12-11 02:20:00,2.1913640258451603
46019877,Communication,2024-12-11 03:19:00,1.6016312607363927
46019877,Claim related teams chats,2024-12-11 03:21:00,2.487699040542689
46019877,Desktop Management,2024-12-11 03:34:00,4.561588750716526
46019877,Liability,2024-12-11 04:39:00,1.6603085490763645
46019877,Desktop Management,2024-12-11 06:32:00,4.992811227735437
46019877,Desktop Management,2024-12-11 07:20:00,2.733180196399056
46041495,Desktop Management,2024-12-02 19:12:00,4.766316328474586
46041495,Schedule Services,2024-12-02 20:29:00,5.687013671515734
46041495,Schedule Services,2024-12-02 20:45:00,0.5231574841409747
46041495,Claim related teams chats,2024-12-02 22:18:00,15.229999783170069
46041495,Claim related teams chats,2024-12-02 23:34:00,9.215997865791445
46041495,Claim related teams chats,2024-12-03 00:20:00,8.276094997440987
46041495,Total Loss,2024-12-03 01:12:00,8.757570268273653
46041495,Claim related teams chats,2024-12-03 01:48:00,13.593755965981918
46041495,Claim related teams chats,2024-12-03 02:02:00,4.029097839250176
46041495,Schedule Services,2024-12-03 03:06:00,1.2174806789967354
46062903,Desktop Management,2024-12-07 17:10:00,0.29145012551766314
46062903,Coverage,2024-12-07 19:03:00,6.414748713046646
46062903,Total Loss,2024-12-07 19:51:00,3.961976547952298
46062903,Coverage,2024-12-07 20:47:00,3.653562601263522
46062903,Coverage,2024-12-07 22:27:00,1.4927827212950537
46081950,Claim related teams chats,2024-12-12 23:50:00,3.651253428969825
46081950,Schedule Services,2024-12-13 00:47:00,1.4257025245172648
46081950,Total Loss,2024-12-13 02:38:00,9.432306533752659
46081950,Total Loss,2024-12-13 03:10:00,6.594400171862971
46081950,Recovery,2024-12-13 03:33:00,19.854124372645636
46081950,Schedule Services,2024-12-13 04:26:00,0.9461931501505029
46081950,Claim Admin,2024-12-13 05:40:00,1.378750720168829
46081950,Claim related teams chats,2024-12-13 06:44:00,1.2900053347681457
46081950,Schedule Services,2024-12-13 07:54:00,7.964078044329923
46081950,Communication,2024-12-13 08:46:00,1.1345507471411735
46081950,Claim Admin,2024-12-13 09:45:00,0.4449277316223281
46081950,Settlement,2024-12-13 10:37:00,32.818362256168975
46081950,Total Loss,2024-12-13 11:08:00,0.2256517505737079
46081950,Claim Admin,2024-12-13 12:48:00,9.116450262927483
46081950,Schedule Services,2024-12-13 13:35:00,2.3735407512681306
46095929,Liability,2024-12-08 02:58:00,0.8540410580589975
46095929,Recovery,2024-12-08 03:27:00,2.7877183660043197
46095929,Schedule Services,2024-12-08 03:59:00,4.076878752250783
46095929,Communication,2024-12-08 04:54:00,2.6770094340727697
46095929,Schedule Services,2024-12-08 06:49:00,3.7658024670382466
46095929,Claim related teams chats,2024-12-08 08:06:00,28.41268751802723
46097091,Schedule Services,2024-12-07 04:48:00,5.147426134206695
46097091,Communication,2024-12-07 05:40:00,1.9100238512494003
46097091,Communication,2024-12-07 07:33:00,20.456536337076635
46097091,Settlement,2024-12-07 07:58:00,1.7019641993209076
46097091,Coverage,2024-12-07 08:02:00,1.232351155352499
46097091,Desktop Management,2024-12-07 08:18:00,3.0183627216494116
46099628,Recovery,2024-12-15 15:11:00,3.0897181178911146
46099628,Recovery,2024-12-15 16:59:00,2.1583285530942833
46099628,Schedule Services,2024-12-15 17:06:00,10.327653561256954
46099628,Communication,2024-12-15 17:28:00,0.5361019833273403
46099628,Desktop Management,2024-12-15 18:12:00,1.2857429694568054
46099628,Communication,2024-12-15 19:59:00,7.081083881060721
46105525,Liability,2024-12-01 09:59:00,14.000301338964835
46105525,Schedule Services,2024-12-01 11:16:00,0.5447215984366044
46105525,Desktop Management,2024-12-01 12:01:00,2.5355258936051093
46105525,Liability,2024-12-01 13:16:00,0.46842048178420514
46105525,Liability,2024-12-01 13:22:00,1.2836338190250638
46105525,Liability,2024-12-01 14:01:00,1.4027071848820396
46105525,Liability,2024-12-01 15:48:00,3.2659759108498405
46105525,Desktop Management,2024-12-01 16:24:00,1.6637152419979118
46105525,Recovery,2024-12-01 17:43:00,0.6322394599515666
46105525,Recovery,2024-12-01 19:37:00,1.0165567669698086
46105525,Desktop Management,2024-12-01 20:59:00,0.8965941795647717
46105525,Liability,2024-12-01 21:34:00,18.173834164996215
46113790,Desktop Management,2024-12-04 08:39:00,1.5361975777006007
46113790,Communication,2024-12-04 08:56:00,3.461088330856207
46113790,Settlement,2024-12-04 10:09:00,1.3500656455306117
46113790,Communication,2024-12-04 11:39:00,22.077792087026648
46113790,Communication,2024-12-04 12:01:00,14.517318936602072
46113790,Liability,2024-12-04 13:41:00,0.3011255060268955
46113790,Liability,2024-12-04 13:55:00,6.213657815978644
46118900,Communication,2024-12-15 04:06:00,4.8734657018412655
46118900,Desktop Management,2024-12-15 04:22:00,13.180151834527406
46118900,Claim related teams chats,2024-12-15 05:09:00,16.45854875622515
46118900,Claim Admin,2024-12-15 06:03:00,3.6561386696895233
46118900,Settlement,2024-12-15 06:48:00,3.114931224978737
46118900,Total Loss,2024-12-15 08:38:00,1.7334612959409632
46118900,Schedule Services,2024-12-15 08:43:00,16.05531520471371
46118900,Desktop Management,2024-12-15 10:09:00,0.8705035148056729
46118900,Total Loss,2024-12-15 11:22:00,4.435474393463496
46118900,Schedule Services,2024-12-15 11:35:00,1.7602619653102622
46118900,Desktop Management,2024-12-15 13:18:00,1.7356382008261608
46118900,Recovery,2024-12-15 15:07:00,2.6957054025217246
46118900,Recovery,2024-12-15 16:52:00,33.69782080761886
46118900,Recovery,2024-12-15 17:24:00,0.3826734899311677
46195200,Desktop Management,2024-12-08 14:37:00,7.447806365936591
46195200,Liability,2024-12-08 16:09:00,0.6488476382575579
46195200,Desktop Management,2024-12-08 18:09:00,16.499146095238785
46195200,Coverage,2024-12-08 19:20:00,11.146415120229458
46195200,Schedule Services,2024-12-08 20:01:00,1.67594190058049
46195200,Liability,2024-12-08 21:59:00,8.751259519282751
46195200,Total Loss,2024-12-08 22:51:00,3.752417151765074
46195200,Claim Admin,2024-12-08 22:58:00,3.1976854189896513
46195200,Liability,2024-12-08 23:56:00,1.9875532943427932
46195200,Liability,2024-12-09 01:27:00,4.449046948153205
46195200,Recovery,2024-12-09 02:25:00,6.644613645579351
46195200,Schedule Services,2024-12-09 02:36:00,2.7460759417120264
46195200,Desktop Management,2024-12-09 02:57:00,5.060721038548121
46200646,Coverage,2024-12-03 09:00:00,10.487858955925901
46200646,Recovery,2024-12-03 09:05:00,0.7900073287920482
46200646,Recovery,2024-12-03 10:32:00,6.464771283451969
46200646,Claim Admin,2024-12-03 11:58:00,0.6332824398536797
46200646,Recovery,2024-12-03 12:20:00,4.979379091062655
46200646,Recovery,2024-12-03 12:33:00,2.300805300381365
46200646,Claim related teams chats,2024-12-03 12:44:00,7.877447350806755
46200646,Desktop Management,2024-12-03 12:45:00,1.4308453853426473
46200646,Claim related teams chats,2024-12-03 14:27:00,5.197182805889042
46200646,Communication,2024-12-03 16:13:00,1.4438602273236811
46200646,Claim related teams chats,2024-12-03 16:48:00,6.3528817588883495
46200646,Claim related teams chats,2024-12-03 18:36:00,10.444606749735142
46214624,Communication,2024-12-10 11:11:00,1.6126151245955822
46214624,Coverage,2024-12-10 12:20:00,2.2033001078636576
46214624,Claim Admin,2024-12-10 12:30:00,9.096089781267631
46214624,Coverage,2024-12-10 13:57:00,13.804249918254913
46214624,Communication,2024-12-10 14:43:00,1.1273352268225354
46214624,Desktop Management,2024-12-10 16:38:00,2.4301292081441805
46214624,Total Loss,2024-12-10 17:35:00,13.299427710520375
46214624,Communication,2024-12-10 18:58:00,0.4190057556508566
46214624,Settlement,2024-12-10 19:48:00,0.58454018310194
46262105,Communication,2024-12-08 11:31:00,2.36299953581848
46262105,Claim Admin,2024-12-08 13:21:00,16.124814764075374
46262105,Claim Admin,2024-12-08 13:46:00,3.034439987064148
46262105,Claim Admin,2024-12-08 14:51:00,7.134403410000598
46262105,Communication,2024-12-08 16:46:00,7.047725823794234
46262105,Claim Admin,2024-12-08 17:03:00,1.6431272073944077
46262105,Schedule Services,2024-12-08 17:04:00,4.34163832827693
46262105,Desktop Management,2024-12-08 17:37:00,11.33588879705045
46262105,Total Loss,2024-12-08 19:15:00,3.3236684790736413
46262105,Desktop Management,2024-12-08 20:31:00,14.612804382264299
46262105,Liability,2024-12-08 21:29:00,1.30690822759555
46262105,Settlement,2024-12-08 21:44:00,0.4852643979455157
46285088,Total Loss,2024-12-13 02:25:00,1.8256179991386872
46285088,Total Loss,2024-12-13 03:22:00,1.0482858936821209
46285088,Communication,2024-12-13 04:11:00,2.4850654769086615
46285088,Liability,2024-12-13 04:53:00,12.186290118397025
46285088,Claim Admin,2024-12-13 05:34:00,4.877079176162458
46285088,Total Loss,2024-12-13 05:49:00,2.7546871574718144
46285088,Coverage,2024-12-13 07:22:00,13.721720739813142
46285088,Settlement,2024-12-13 07:30:00,0.3483900114034326
46285088,Coverage,2024-12-13 08:17:00,1.28035993461767
46285088,Recovery,2024-12-13 10:11:00,4.272270537717332
46285088,Total Loss,2024-12-13 10:26:00,4.8797418038174145
46285088,Claim Admin,2024-12-13 11:21:00,0.30180585026108797
46285088,Total Loss,2024-12-13 11:51:00,2.6795154440723814
46285088,Schedule Services,2024-12-13 13:28:00,5.337038989957396
46292518,Claim related teams chats,2024-12-14 15:25:00,4.619913251669749
46292518,Total Loss,2024-12-14 16:20:00,0.5726287888201146
46292518,Total Loss,2024-12-14 16:24:00,4.757212238840785
46292518,Claim related teams chats,2024-12-14 17:47:00,0.5695305829881879
46292518,Liability,2024-12-14 19:34:00,16.09971043893296
46292518,Total Loss,2024-12-14 21:11:00,6.387969504673016
46292518,Settlement,2024-12-14 23:04:00,7.859615030596574
46314127,Claim related teams chats,2024-12-10 01:01:00,0.7403444343923532
46314127,Recovery,2024-12-10 02:29:00,1.6433903217401744
46314127,Liability,2024-12-10 02:38:00,0.18854116353232503
46314127,Recovery,2024-12-10 04:26:00,1.835806079258283
46314127,Coverage,2024-12-10 05:47:00,7.51715226064056
46314127,Coverage,2024-12-10 07:01:00,3.74864637786035
46314127,Liability,2024-12-10 08:18:00,2.239286715466708
46314127,Claim Admin,2024-12-10 09:49:00,2.424000315796827
46319707,Total Loss,2024-12-06 03:52:00,2.497861072654757
46319707,Communication,2024-12-06 04:38:00,0.38055285894074264
46319707,Schedule Services,2024-12-06 05:02:00,4.674722438072681
46319707,Total Loss,2024-12-06 06:44:00,11.73455676417099
46319707,Schedule Services,2024-12-06 06:54:00,2.5161768470458905
46319707,Schedule Services,2024-12-06 07:42:00,1.3188540500236046
46319707,Schedule Services,2024-12-06 07:58:00,3.0221576118598263
46319707,Desktop Management,2024-12-06 08:00:00,0.34785657895075933
46319707,Recovery,2024-12-06 09:00:00,8.68755453102469
46319707,Communication,2024-12-06 10:56:00,8.853302920593066
46319707,Total Loss,2024-12-06 11:46:00,4.5336652723121915
46319707,Recovery,2024-12-06 12:54:00,2.2778401088064517
46319707,Communication,2024-12-06 13:30:00,8.141776604383907
46319707,Schedule Services,2024-12-06 14:44:00,4.14488964471862
46319707,Recovery,2024-12-06 16:12:00,8.84155512049463
46348564,Liability,2024-12-05 23:57:00,6.455194232242425
46348564,Recovery,2024-12-06 01:07:00,9.74025610754463
46348564,Claim related teams chats,2024-12-06 01:55:00,1.584975182355447
46348564,Communication,2024-12-06 02:51:00,0.2056560602806278
46348564,Desktop Management,2024-12-06 04:40:00,1.3621539459054632
46348564,Liability,2024-12-06 05:49:00,0.3908777236351807
46348564,Coverage,2024-12-06 06:52:00,0.6456989998793781
46348564,Recovery,2024-12-06 07:29:00,2.923841244134781
46348564,Liability,2024-12-06 07:57:00,1.4062937894262943
46348564,Schedule Services,2024-12-06 07:58:00,3.7277927864428437
46348564,Communication,2024-12-06 08:15:00,1.5617564699831588
46356228,Desktop Management,2024-12-06 03:28:00,4.971133733534744
46356228,Recovery,2024-12-06 04:07:00,1.9920946046036259
46356228,Desktop Management,2024-12-06 05:44:00,4.003122493429753
46356228,Claim Admin,2024-12-06 07:08:00,0.5783978672822045
46356228,Claim Admin,2024-12-06 08:28:00,5.780720762431423
46356228,Claim related teams chats,2024-12-06 09:51:00,6.556667009569012
46356228,Desktop Management,2024-12-06 11:40:00,16.866555688087097
46356228,Schedule Services,2024-12-06 13:22:00,1.6082110414087614
46356228,Coverage,2024-12-06 14:08:00,0.19314431924987713
46356228,Liability,2024-12-06 14:39:00,4.0439801972464435
46397986,Schedule Services,2024-12-08 07:06:00,0.5298652845118935
46397986,Recovery,2024-12-08 07:47:00,5.804979103686201
46397986,Settlement,2024-12-08 08:07:00,5.413975472115714
46397986,Schedule Services,2024-12-08 08:16:00,1.6959292433686985
46397986,Recovery,2024-12-08 08:28:00,15.165772031925545
46397986,Schedule Services,2024-12-08 10:12:00,0.9188214159732543
46397986,Total Loss,2024-12-08 11:28:00,2.931117362517058
46397986,Schedule Services,2024-12-08 12:11:00,14.477842163998274
46397986,Schedule Services,2024-12-08 12:57:00,2.8212857134677507
46397986,Claim Admin,2024-12-08 14:49:00,5.187825088650514
46404003,Settlement,2024-12-11 10:47:00,3.8714942731423134
46404003,Settlement,2024-12-11 11:02:00,1.4846556515460239
46404003,Settlement,2024-12-11 11:44:00,3.571775260262578
46404003,Schedule Services,2024-12-11 12:07:00,5.791242631366281
46404003,Claim related teams chats,2024-12-11 12:16:00,0.49651067385025405
46404003,Recovery,2024-12-11 13:55:00,1.7058758829254645
46404003,Claim Admin,2024-12-11 14:59:00,8.324431511754259
46404003,Settlement,2024-12-11 15:11:00,3.1778286077867364
46404003,Claim Admin,2024-12-11 17:05:00,4.054650638029018
46404003,Settlement,2024-12-11 18:42:00,2.9353575840115567
46404003,Schedule Services,2024-12-11 19:40:00,0.3244635445007852
46404003,Desktop Management,2024-12-11 20:59:00,1.0061094871259684
46404003,Recovery,2024-12-11 21:26:00,3.0488178371113803
46404003,Liability,2024-12-11 22:05:00,1.27345904124512
46436446,Coverage,2024-12-11 08:09:00,3.377197366535709
46436446,Recovery,2024-12-11 08:12:00,24.25155953459328
46436446,Settlement,2024-12-11 08:33:00,5.902179266852033
46436446,Settlement,2024-12-11 10:10:00,9.30548721320163
46436446,Desktop Management,2024-12-11 11:40:00,2.7794148203451385
46436446,Recovery,2024-12-11 13:30:00,7.402093088203278
46436446,Desktop Management,2024-12-11 14:21:00,0.30676261853261755
46436446,Claim Admin,2024-12-11 15:53:00,0.7557350877783849
46436446,Settlement,2024-12-11 16:11:00,1.2349458870736045
46436446,Settlement,2024-12-11 16:56:00,2.6704206732143256
46482532,Settlement,2024-12-02 18:00:00,5.426611011716413
46482532,Settlement,2024-12-02 19:40:00,2.8095440162490197
46482532,Coverage,2024-12-02 19:47:00,6.361495442384755
