CLAIM_NBR,CLAIM_SID,CLAIM_RPTD_DT,CLAIM_OPEN_DT,CLAIM_CLSD_DT,CLAIM_REOPND_DT,CLAIM_STTS_DESC,CLAIM_CLSD_OUTCM_CD,CLAIM_CLSD_OUTCM_TYPE_CD,CLAIM_CLSD_OUTCM_TYPE_DESC,CLAIM_REOPND_RSN_DESC,CLAIM_STRGY_DESC,CLAIM_SEG_DESC,CLAIM_TIER_DESC,CLAIM_RPT_TYPE_DESC,CLAIM_OWNR_CNTCT_ID,CLAIM_OWNR_SYS_USER_ID,CLAIM_OWNR_EMPLY_NBR,RPT_TAKR_CNTCT_ID,RPT_TAKR_SYS_USER_ID,RPT_TAKR_EMPLY_NBR,ASSGD_BY_CNTCT_ID,ASSGD_BY_SYS_USER_ID,ASSGD_BY_EMPLY_NBR,LOSS_DT,LOSS_TYPE_DESC,LOSS_CITY_NME,LOSS_ST_CD,LOSS_ST_DESC,LOSS_ZIP_CD,LOSS_CNTY_NME,CAT_IND,CAT_CD,FAULT_RATE,FAULT_RTG_DESC,LOSS_CAUS_CTGRY_DESC,LOSS_CAUS_TYP_DESC,LOSS_CTGRY_TYP_DESC,XTRNAL_RCSTN_SRCE_TYP,XTRNAL_RCSTN_SRCE_DESC,LOSS_CAUS_CTGRY_CD,POLICY_NBR,POLICY_ST_CD,POLICY_ST_DESC,RPTD_BY_TYPE_DESC,FLAGD_DESC,FLAGD_CD,FLAGD_DT,POLICY_EFCTV_DT,POLICY_XPRTN_DT,POLICY_FIRST_YR,POLICY_STTS_CD,POLICY_STTS_DESC,NEW_POLICY_IND,POLICY_TOTAL_VEHICLES,POLICY_TOTAL_PROPERTIES,LSVL_IND,RPTG_ENTY_CD,RPTG_ENTY_DESC,BRAND_CD,BRAND_DESC,AGNT_DIV,AGNT_ZONE,AGNT_STAT,AGNT_ID,PRDCT_LINE_CD,PRDCT_LINE_DESC,POLICY_SRCE_CD,POLICY_SRCE_DESC,NAIC_RPTG_POLICY_NBR,POLICY_SYMBL_CD,POLICY_CO_CD,POLICY_MRKT_CD,INVOL_MRKT_IND,REFRL_SRCE_CD,REFRL_SRCE_DESC,CNTRL_ACCESS_IND,EMPLY_CLAIM_IND,DM_BEGN_DT,DM_END_DT,DM_CRRNT_ROW_IND,DM_ROW_PRCS_DT,DM_ROW_PRCS_UPDT_DT,CNVRTD_CLAIM_IND,DM_INSRT_AUDIT_ID,DM_UPDT_AUDIT_ID,CLAIM_STTS_CD,CLAIM_CLSD_OUTM_CD,CLAIM_REOPND_RSN_CD,CLAIM_STRGY_CD,CLAIM_SEG_CD,CLAIM_TIER_CD,CLAIM_RPT_TYPE_CD,LOSS_TYPE_CD,FAULT_RTG_CD,EXPSR_ID,INCDT_ID,LM_VISION_SUFX_NBR,EXPSR_NBR,VISION_ID_NBR,EXPSR_OPEN_DTM,EXPSR_CLSD_DTM,EXPSR_REOPND_DT,SUBRO_IND,MCCA_IND,UCIF_IND,IME_PFRMD_IND,SIU_IND,CVRC_TYPE_DESC,CVRC_SBTYP_DESC,LDB_DTL_CD,LDB_DTL_DESC,EXPSR_ASGMT_STTS_DESC,CLMNT_TYPE_DESC,EXPSR_STTS_DESC,EXPSR_STRGY_DESC,CHANNEL_EXPSR_SEG_CD,EXPSR_TYPE_CD,EXPSR_TIER_DESC,EXPSR_CLSD_OUTCM_TYPE_DESC,EXPSR_REOPND_RSN_DESC,LOSS_PARTY_TYPE_DESC,LOST_PROP_TYPE_DESC,CVRC_TYPE_CD,CVRC_SBTYP_CD,EXPSR_ASGNT_STTS_CD,CLMNT_TYPE_CD,EXPSR_STTS_CD,EXPSR_STRGY_CD,EXPSR_TIER_CD,EXPSR_CLSD_OUTCM_TYPE_CD,LOSS_PARTY_TYPE_CD,EXPSR_OWNR_CNTCT_ID,EXPSR_OWNR_SYS_USER_ID,EXPSR_OWNR_EMPLY_NBR,EXPSR_CLMNT_FIRST_NME,DM_INSRT_AUDIT_ID_EXP,DM_UPDT_AUDIT_ID_EXP,EXPSR_ASSGD_BY_OWNR_CNTCT_ID,EXPSR_ASSGD_BY_OWNR_SYS_USR_ID,EXPSR_ASSGD_BY_OWNR_EMPLY_NBR,EXPSR_INIT_ASSGD_DT,JURIS_ST_CD,JURIS_ST_DESC,CVRC_ISS_TYPE_CD,CVRC_ISS_TYPE_DESC,CVRC_DTRMN_TYPE_CD,CVRC_DTRMN_TYPE_DESC,ORGNG_ISS_IND,INSD_OWN_NONLSTD_VEHCL_IND,VEHCL_LISTED_ON_POLICY_IND,ACDT_LMT_AMT,LBLTY_DTRMN_TYPE_CD,LBLTY_DTRMN_TYPE_DESC,CMPRTY_NGLGNC_IND,EXPSR_ORDER_NBR,FINCL_MGMT_LINE_CD,FINCL_MGMT_LINE_DESC,CRRNT_NCVRA_IND,CVRG_EFCTV_DT,CVRG_XPRTN_DT,CVRG_DEBEL,INIT_EXPSR_SEG_DESC,ASSGD_GRP_NME,SALVAGE_IND,ASSGD_GRP_ID,CVRC_STTS_DESC,ACES_CLAIM_NBR,ACES_CLAIM_ID,LGLTY_TYP_CD,LGLTY_CLAIM_TYP_DESC,MATTER_IND,LTGN_IND
067633275,138134192,12/14/2024,12/16/2024,01/10/2025,,Closed,closed,incident_only,Settled,,Unknown,Unknown,Medium Severity,Digital,n0371781,n0366255,N0326497,n0375065,user:18792,,assign_cc_app_user,assign_cc_app_user,,12/14/2024,Auto,Fort Worth,IL,New York,78221,,N,,4,Insured not at fault,multiVehicleAccidentAuto,Multi-Vehicle Accident,efnol,efnol,eFNOL,4,Y9705448,FL,Texas,Self/Insured,Never Flagged,neverflagged,,07/26/2024,07/26/2025,2024,inforce,inforce,N,2,1,N,1769,Liberty County Mutual Insurance Company,SAF,SAF,34,84,5208,5418,AUT,AUT,AUT,Safeco Auto,ABT29822301213,T,T,2,N,27,Safeco Regional,N,N,12/16/2024,12/31/9999,Y,12/17/2024,01/11/2025,N,5510518,5589486,closed,closed,,apd_tl,apd_tl,medium,self,AUTO,self,067633275-0002,cc:46394713,2,067633275-0002,067633275-0002,12/16/2024,01/09/2025,,N,N,N,N,N,Collision - Vehicle Damage,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,apd_express,apd_express,VehicleDamage,3rd Party Physical Damage - Low Complexity,Settled,,Third Party,,UMPD,lipd_vd,assigned,insured,closed,standard,3p_pd_low,settled,third_party,n0358954,n0348637,N0312119,,5594972,5524966,assign_cc_app_user,assign_cc_app_user,,12/17/2024,IL,Illinois,cit_no_issues,No Issues,cit_no_issues,No Issues,N,N,N,25000.0,,,N,n0302009,227,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,08/24/2024,07/26/2025,07/27/2025,APD : Express,Total Loss,N,Y,VERIFIED,,AL980-HA7446-51,PD,Auto Insured,N,N
067633275,138134192,12/14/2024,12/16/2024,01/10/2025,,Closed,closed,incident_only,Settled,,Unknown,Unknown,Medium Severity,Digital,n0371781,n0366255,N0326497,n0375065,user:18792,,assign_cc_app_user,assign_cc_app_user,,12/14/2024,Auto,Fort Worth,IL,New York,78221,,N,,4,Insured not at fault,multiVehicleAccidentAuto,Multi-Vehicle Accident,efnol,efnol,eFNOL,4,Y9705448,FL,Texas,Self/Insured,Never Flagged,neverflagged,,07/26/2024,07/26/2025,2024,inforce,inforce,N,2,1,N,1769,Liberty County Mutual Insurance Company,SAF,SAF,34,84,5208,5418,AUT,AUT,AUT,Safeco Auto,ABT29822301213,T,T,2,N,27,Safeco Regional,N,N,12/16/2024,12/31/9999,Y,12/17/2024,01/11/2025,N,5510518,5589486,closed,closed,,apd_tl,apd_tl,medium,self,AUTO,self,067633275-0003,cc:48953163,3,067633275-0003,067633275-0003,12/16/2024,01/09/2025,,N,N,N,N,N,Collision,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,apd_tl,apd_tl,VehicleDamage,3rd Party Physical Damage - Low Complexity,Settled,,Insured,,UMPD,lipd_vd,assigned,owneroperator,closed,standard,3p_pd_low,incident_only,insured,n0330149,n0349786,N0374683,Unknown,5565444,5572173,assign_cc_app_user,assign_cc_app_user,,12/17/2024,NY,New York,cit_no_issues,Coverage Afforded,cit_no_issues,No Issues,N,N,N,25000.0,lblty_denial,Liability Denial,N,n0309742,285,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,07/27/2024,07/26/2025,07/27/2025,APD : Express,,Y,,VERIFIED,,AL980-HA7446-91,LA,Auto Liability,N,N
061014184,139053410,12/16/2024,12/16/2024,01/03/2025,,Closed,closed,settled,Settled,,Unknown,APD - TL,Medium Severity,Digital,n0312624,n0368732,N0319516,n0331584,user:13144,N0333084,assign_cc_app_user,assign_cc_app_user,,12/13/2024,Auto,Dallas,NY,New York,79901,,N,,0,Insured not at fault,insdparkedHit,Multi-Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9395490,IL,New York,Self/Insured,Never flagged,neverflagged,,10/02/2024,10/02/2025,2024,inforce,In force,N,3,1,N,1767,Liberty County Mutual Insurance Company,SAF,SAF,6,34,5208,5047,AUT,AUT,AUT,AUT,ABT29965628533,AB,T,2,N,24,Safeco Regional,N,N,12/16/2024,12/31/9999,Y,12/17/2024,01/04/2025,N,5598599,5593416,closed,automatic,,unknown,digital,medium,digital,AUTO,4,061014184-0001,cc:49069132,1,061014184-0001,061014184-0001,12/16/2024,01/03/2025,,N,N,N,N,N,Uninsured Motorist Property Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,apd_express,apd_tl,VehicleDamage,3rd Party Physical Damage - Low Complexity,Settled,,Insured,,UMPD,lipd_vd,assigned,insured,closed,standard,1p_pd_high,incident_only,insured,n0311232,n0381083,N0338715,Unknown,5593468,5509634,assign_cc_app_user,assign_cc_app_user,,12/16/2024,NY,California,cit_afforded,Coverage Afforded,cit_afforded,No Issues,N,N,Y,25000.0,,,N,n0347175,297,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,10/10/2024,10/02/2025,10/03/2025,APD : Express,,Y,,VERIFIED,,,LA,Auto Liability,N,N
061014184,139053410,12/16/2024,12/16/2024,01/03/2025,,Closed,closed,settled,Settled,,Unknown,APD - TL,Medium Severity,Digital,n0312624,n0368732,N0319516,n0331584,user:13144,N0333084,assign_cc_app_user,assign_cc_app_user,,12/13/2024,Auto,Dallas,NY,New York,79901,,N,,0,Insured not at fault,insdparkedHit,Multi-Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9395490,IL,New York,Self/Insured,Never flagged,neverflagged,,10/02/2024,10/02/2025,2024,inforce,In force,N,3,1,N,1767,Liberty County Mutual Insurance Company,SAF,SAF,6,34,5208,5047,AUT,AUT,AUT,AUT,ABT29965628533,AB,T,2,N,24,Safeco Regional,N,N,12/16/2024,12/31/9999,Y,12/17/2024,01/04/2025,N,5598599,5593416,closed,automatic,,unknown,digital,medium,digital,AUTO,4,061014184-0002,cc:49298265,2,061014184-0002,061014184-0002,12/16/2024,01/03/2025,,N,N,N,N,N,Collision,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD - TL,apd_tl,VehicleDamage,1st Party Physical Damage,Incident Only,,Third Party,,COLL,umpd_vd,assigned,owneroperator,closed,standard,3p_pd_low,incident_only,third_party,n0356973,n0336170,N0355194,Janie,5563469,5510082,assign_cc_app_user,assign_cc_app_user,,12/16/2024,NY,Illinois,cit_no_issues,Coverage Afforded,cit_no_issues,No Issues,N,N,N,25000.0,,,N,n0381289,248,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,10/27/2024,10/02/2025,10/03/2025,APD : TL,,N,,VERIFIED,,,LA,Auto Insured,N,N
061014184,139053410,12/16/2024,12/16/2024,01/03/2025,,Closed,closed,settled,Settled,,Unknown,APD - TL,Medium Severity,Digital,n0312624,n0368732,N0319516,n0331584,user:13144,N0333084,assign_cc_app_user,assign_cc_app_user,,12/13/2024,Auto,Dallas,NY,New York,79901,,N,,0,Insured not at fault,insdparkedHit,Multi-Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9395490,IL,New York,Self/Insured,Never flagged,neverflagged,,10/02/2024,10/02/2025,2024,inforce,In force,N,3,1,N,1767,Liberty County Mutual Insurance Company,SAF,SAF,6,34,5208,5047,AUT,AUT,AUT,AUT,ABT29965628533,AB,T,2,N,24,Safeco Regional,N,N,12/16/2024,12/31/9999,Y,12/17/2024,01/04/2025,N,5598599,5593416,closed,automatic,,unknown,digital,medium,digital,AUTO,4,061014184-0003,cc:46681351,3,061014184-0003,061014184-0003,12/16/2024,01/02/2025,,N,N,N,N,N,Collision - Vehicle Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Insured,Closed,apd_tl,apd_tl,VehicleDamage,3rd Party Physical Damage - Low Complexity,Incident Only,,Third Party,,COLL,coll_vd,assigned,insured,closed,standard,1p_pd_high,settled,third_party,n0383012,n0339692,N0331722,Janie,5586332,5520203,assign_cc_app_user,assign_cc_app_user,,12/16/2024,NY,Illinois,cit_afforded,Coverage Afforded,cit_afforded,No Issues,N,N,N,25000.0,lblty_denial,Liability Denial,N,n0386193,285,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,10/13/2024,10/02/2025,10/03/2025,APD : Express,,Y,,VERIFIED,,,PD,Auto Liability,N,N
064340909,136862280,12/17/2024,12/19/2024,01/07/2025,,Closed,automatic,settled,Settled,,Unknown,Unknown,Digital,Digital,n0363277,n0313703,N0338722,n0354522,user:11406,,assign_cc_app_user,assign_cc_app_user,,12/15/2024,Auto,Austin,CA,Illinois,78701,,N,,4,Insured not at Fault,Another Vehicle Hit Parked Insured,Multi Vehicle Accident,efnol,efnol,eFNOL,4,Y9046853,TX,Texas,Self/Insured,Never flagged,neverflagged,,07/14/2024,07/14/2025,2024,inforce,In Force,N,1,1,N,1759,Liberty County Mutual Insurance Company,SAF,Safeco,6,84,5208,5405,AUT,AUT,AUT,Safeco Auto,ABT29482727494,T,T,1,N,29,Safeco Regional,N,N,12/19/2024,12/31/9999,Y,12/20/2024,01/08/2025,N,5536483,5598608,closed,closed,,unknown,apd_tl,digital,self,AUTO,self,064340909-0001,cc:41911847,1,064340909-0001,064340909-0001,12/19/2024,01/07/2025,,N,N,N,N,N,Collision - Vehicle Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,apd_tl,apd_express,VehicleDamage,1st Party Physical Damage - High Complexity,Incident Only,,Insured,,COLL,coll_vd,assigned,owneroperator,closed,standard,3p_pd_low,incident_only,insured,n0390890,n0318528,N0366954,Janie,5554819,5578174,assign_cc_app_user,assign_cc_app_user,,12/19/2024,CA,New York,cit_no_issues,No Issues,cit_afforded,Coverage Afforded,N,N,Y,25000.0,,,N,n0381187,206,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,08/10/2024,07/14/2025,07/15/2025,APD : TL,Total Loss,Y,Y,VERIFIED,,,PD,Auto Insured,N,N
064340909,136862280,12/17/2024,12/19/2024,01/07/2025,,Closed,automatic,settled,Settled,,Unknown,Unknown,Digital,Digital,n0363277,n0313703,N0338722,n0354522,user:11406,,assign_cc_app_user,assign_cc_app_user,,12/15/2024,Auto,Austin,CA,Illinois,78701,,N,,4,Insured not at Fault,Another Vehicle Hit Parked Insured,Multi Vehicle Accident,efnol,efnol,eFNOL,4,Y9046853,TX,Texas,Self/Insured,Never flagged,neverflagged,,07/14/2024,07/14/2025,2024,inforce,In Force,N,1,1,N,1759,Liberty County Mutual Insurance Company,SAF,Safeco,6,84,5208,5405,AUT,AUT,AUT,Safeco Auto,ABT29482727494,T,T,1,N,29,Safeco Regional,N,N,12/19/2024,12/31/9999,Y,12/20/2024,01/08/2025,N,5536483,5598608,closed,closed,,unknown,apd_tl,digital,self,AUTO,self,064340909-0002,cc:48199017,2,064340909-0002,064340909-0002,12/19/2024,01/06/2025,,N,N,N,N,N,Liability Property Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,apd_express,apd_express,VehicleDamage,1st Party Physical Damage - High Complexity,Settled,,Third Party,,COLL,lipd_vd,assigned,insured,closed,standard,3p_pd_low,incident_only,insured,n0304224,n0358947,N0334447,Janie,5511401,5557549,assign_cc_app_user,assign_cc_app_user,,12/19/2024,IL,Florida,cit_afforded,No Issues,cit_no_issues,No Issues,N,N,Y,25000.0,,,N,n0378231,268,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,07/19/2024,07/14/2025,07/15/2025,APD : TL,Total Loss,N,apd-total-loss,VERIFIED,,,LA,Auto Insured,N,N
064188889,136226778,12/11/2024,12/13/2024,01/09/2025,,Closed,closed,settled,Settled,,Unknown,APD - TL,Medium Severity,Digital,n0352802,n0367582,N0398278,n0336467,user:16046,,assign_cc_app_user,assign_cc_app_user,,12/07/2024,Auto,Fort Worth,TX,New York,76101,,N,,4,Insured not at fault,multiVehicleAccidentAuto,Multi-Vehicle Accident,efnol,eFNOL,efnol,4,Y9338548,FL,Florida,Self/Insured,Never Flagged,neverflagged,,10/14/2024,10/14/2025,2024,inforce,inforce,N,3,1,N,1715,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5208,5207,AUT,AUT,AUT,AUT,ABT29170700744,T,T,3,N,26,Safeco Regional,N,N,12/13/2024,12/31/9999,Y,12/14/2024,01/10/2025,N,5548738,5587098,closed,closed,,unknown,digital,digital,digital,AUTO,4,064188889-0001,cc:41530068,1,064188889-0001,064188889-0001,12/14/2024,01/08/2025,,N,N,N,N,N,Liability Property Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,Standard,apd_tl,VehicleDamage,3rd Party Physical Damage - Low Complexity,Settled,,Third Party,,UMPD,coll_vd,assigned,insured,closed,standard,3p_pd_low,incident_only,insured,n0348177,n0339223,N0317973,Janie,5598717,5517451,assign_cc_app_user,assign_cc_app_user,,12/14/2024,IL,Texas,cit_no_issues,Coverage Afforded,cit_afforded,No Issues,N,N,Y,,,Liability Denial,N,n0311362,212,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,10/18/2024,10/14/2025,10/15/2025,APD : Express,,N,,VERIFIED,,,LA,Auto Liability,N,N
064188889,136226778,12/11/2024,12/13/2024,01/09/2025,,Closed,closed,settled,Settled,,Unknown,APD - TL,Medium Severity,Digital,n0352802,n0367582,N0398278,n0336467,user:16046,,assign_cc_app_user,assign_cc_app_user,,12/07/2024,Auto,Fort Worth,TX,New York,76101,,N,,4,Insured not at fault,multiVehicleAccidentAuto,Multi-Vehicle Accident,efnol,eFNOL,efnol,4,Y9338548,FL,Florida,Self/Insured,Never Flagged,neverflagged,,10/14/2024,10/14/2025,2024,inforce,inforce,N,3,1,N,1715,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5208,5207,AUT,AUT,AUT,AUT,ABT29170700744,T,T,3,N,26,Safeco Regional,N,N,12/13/2024,12/31/9999,Y,12/14/2024,01/10/2025,N,5548738,5587098,closed,closed,,unknown,digital,digital,digital,AUTO,4,064188889-0002,cc:44163551,2,064188889-0002,064188889-0002,12/14/2024,01/09/2025,,N,N,N,N,N,Collision,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,apd_tl,apd_express,VehicleDamage,1st Party Physical Damage,Incident Only,,Third Party,,UMPD,umpd_vd,assigned,owneroperator,closed,standard,1p_pd_high,incident_only,insured,n0374498,n0355163,N0347895,,5589514,5522645,assign_cc_app_user,assign_cc_app_user,,12/14/2024,IL,Texas,cit_no_issues,Coverage Afforded,cit_no_issues,No Issues,N,N,Y,,,,N,n0355518,289,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,10/26/2024,10/14/2025,10/15/2025,APD : Express,,Y,,VERIFIED,,,LA,Auto Liability,N,N
064188889,136226778,12/11/2024,12/13/2024,01/09/2025,,Closed,closed,settled,Settled,,Unknown,APD - TL,Medium Severity,Digital,n0352802,n0367582,N0398278,n0336467,user:16046,,assign_cc_app_user,assign_cc_app_user,,12/07/2024,Auto,Fort Worth,TX,New York,76101,,N,,4,Insured not at fault,multiVehicleAccidentAuto,Multi-Vehicle Accident,efnol,eFNOL,efnol,4,Y9338548,FL,Florida,Self/Insured,Never Flagged,neverflagged,,10/14/2024,10/14/2025,2024,inforce,inforce,N,3,1,N,1715,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5208,5207,AUT,AUT,AUT,AUT,ABT29170700744,T,T,3,N,26,Safeco Regional,N,N,12/13/2024,12/31/9999,Y,12/14/2024,01/10/2025,N,5548738,5587098,closed,closed,,unknown,digital,digital,digital,AUTO,4,064188889-0003,cc:46555386,3,064188889-0003,064188889-0003,12/14/2024,01/10/2025,,N,N,N,N,N,Liability Property Damage,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD : Express,apd_express,VehicleDamage,3rd Party Physical Damage - Low Complexity,Settled,,Third Party,,UMPD,coll_vd,assigned,owneroperator,closed,standard,1p_pd_high,settled,insured,n0321884,n0348741,N0316637,,5535227,5596067,assign_cc_app_user,assign_cc_app_user,,12/14/2024,NY,Florida,cit_no_issues,Coverage Afforded,cit_no_issues,Coverage Afforded,N,N,N,,lblty_denial,,N,n0374302,221,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,10/25/2024,10/14/2025,10/15/2025,APD : Express,,Y,,VERIFIED,,AL980-HA7446-30,LA,Auto Liability,N,N
067914896,138053256,12/13/2024,12/13/2024,01/12/2025,01/12/2025,Closed,automatic,incident_only,Settled,Automated Closing,Unknown,APD - TL,Digital,Digital,n0374912,n0348864,N0315650,n0365803,user:10862,,assign_cc_app_user,assign_cc_app_user,,12/13/2024,Auto,Dallas,FL,Florida,78221,,N,,4,Insured not at fault,insdparkedHit,Multi-Vehicle Accident,efnol,efnol,eFNOL,4,Y9386162,IL,New York,Self/Insured,Never flagged,neverflagged,,11/10/2024,11/10/2025,2024,inforce,inforce,N,1,2,N,1781,Liberty County Mutual Insurance Company,SAF,Safeco,6,34,5208,5106,AUT,AUT,AUT,Safeco Auto,ABT29450773824,T,T,1,N,29,Safeco Regional,N,N,12/13/2024,12/31/9999,Y,12/14/2024,01/13/2025,N,5505754,5530339,closed,automatic,apd_tl,apd_tl,apd_tl,medium,digital,AUTO,4,067914896-0001,cc:49930363,1,067914896-0001,067914896-0001,12/14/2024,01/11/2025,,N,N,N,N,N,Uninsured Motorist Property Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,apd_tl,apd_express,VehicleDamage,1st Party Physical Damage - High Complexity,Settled,,Third Party,,LIPD,lipd_vd,assigned,owneroperator,closed,standard,1p_pd_high,settled,insured,n0315825,n0370244,N0346961,Unknown,5559233,5540410,assign_cc_app_user,assign_cc_app_user,,12/14/2024,TX,California,cit_afforded,No Issues,cit_no_issues,Coverage Afforded,N,N,Y,25000.0,lblty_denial,,N,n0351936,265,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,11/11/2024,11/10/2025,11/11/2025,APD : TL,,Y,,VERIFIED,,,LA,Auto Liability,N,N
062345338,136018823,12/01/2024,12/01/2024,12/06/2024,,Closed,automatic,incident_only,Settled,,Unknown,Unknown,Medium Severity,Digital,n0384670,n0358121,N0316880,n0312055,user:15432,,assign_cc_app_user,assign_cc_app_user,,11/30/2024,Auto,Fort Worth,NY,New York,78221,,N,,4,Insured not at Fault,Insured Parked,Multi Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9467676,CA,Texas,Self/Insured,Never Flagged,neverflagged,,04/04/2024,04/04/2025,2024,inforce,inforce,N,1,1,N,1717,Liberty County Mutual Insurance Company,SAF,SAF,6,84,5208,5800,AUT,Automobile,AUT,AUT,ABT29584671539,T,T,3,N,28,Safeco Regional,N,N,12/01/2024,12/31/9999,Y,12/02/2024,12/07/2024,N,5535446,5523568,closed,closed,,apd_tl,apd_tl,medium,self,AUTO,self,062345338-0001,cc:48882399,1,062345338-0001,062345338-0001,12/02/2024,12/07/2024,,N,N,N,N,N,Uninsured Motorist Property Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,apd_express,apd_tl,VehicleDamage,1st Party Physical Damage,Settled,,Insured,,LIPD,lipd_vd,assigned,insured,closed,standard,3p_pd_low,settled,insured,n0323010,n0364282,N0304975,Unknown,5507362,5530490,assign_cc_app_user,assign_cc_app_user,,12/02/2024,NY,Texas,cit_afforded,No Issues,cit_no_issues,Coverage Afforded,N,N,Y,,lblty_denial,Liability Denial,N,n0319360,275,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,04/26/2024,04/04/2025,04/05/2025,APD : Express,Total Loss,Y,apd-total-loss,VERIFIED,,AL980-HA7446-76,PD,Auto Insured,N,N
062345338,136018823,12/01/2024,12/01/2024,12/06/2024,,Closed,automatic,incident_only,Settled,,Unknown,Unknown,Medium Severity,Digital,n0384670,n0358121,N0316880,n0312055,user:15432,,assign_cc_app_user,assign_cc_app_user,,11/30/2024,Auto,Fort Worth,NY,New York,78221,,N,,4,Insured not at Fault,Insured Parked,Multi Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9467676,CA,Texas,Self/Insured,Never Flagged,neverflagged,,04/04/2024,04/04/2025,2024,inforce,inforce,N,1,1,N,1717,Liberty County Mutual Insurance Company,SAF,SAF,6,84,5208,5800,AUT,Automobile,AUT,AUT,ABT29584671539,T,T,3,N,28,Safeco Regional,N,N,12/01/2024,12/31/9999,Y,12/02/2024,12/07/2024,N,5535446,5523568,closed,closed,,apd_tl,apd_tl,medium,self,AUTO,self,062345338-0002,cc:42642476,2,062345338-0002,062345338-0002,12/02/2024,12/06/2024,,N,N,N,N,N,Collision - Vehicle Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD : Express,apd_tl,VehicleDamage,1st Party Physical Damage - High Complexity,Settled,,Third Party,,LIPD,coll_vd,assigned,insured,closed,standard,3p_pd_low,settled,third_party,n0343406,n0397693,N0310198,Unknown,5545457,5541879,assign_cc_app_user,assign_cc_app_user,,12/03/2024,FL,New York,cit_no_issues,Coverage Afforded,cit_no_issues,No Issues,N,N,Y,,,Liability Denial,N,n0394426,200,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,04/05/2024,04/04/2025,04/05/2025,APD : TL,,N,,VERIFIED,,,PD,Auto Insured,N,N
